timestamp,zone_id,demand_mw,demand_forecast_mw,price_per_mwh,temp_c,humidity,wind_speed,precipitation,target_demand_mw_t_plus_24h
2024-01-01 00:00:00+00:00,NYISO,18568.0,17919,,2.4,75,7.2,0.0,18771.0
2024-01-01 01:00:00+00:00,NYISO,18063.0,17459,,2.4,75,6.2,0.0,18525.0
2024-01-01 02:00:00+00:00,NYISO,17509.0,17032,,1.9,81,6.9,0.0,18108.0
2024-01-01 03:00:00+00:00,NYISO,16945.0,16517,,2.6,77,5.4,0.3,17513.0
2024-01-01 04:00:00+00:00,NYISO,16344.0,15875,,3.1,82,3.5,0.0,16688.0
2024-01-01 05:00:00+00:00,NYISO,15742.0,15265,24.566666666666663,3.5,74,2.6,0.0,15871.0
2024-01-01 06:00:00+00:00,NYISO,15193.0,14777,22.53933333333333,3.3,81,1.1,0.0,15265.0
2024-01-01 07:00:00+00:00,NYISO,14761.0,14350,21.88133333333333,3.2,85,2.4,0.0,14897.0
2024-01-01 08:00:00+00:00,NYISO,14359.0,13960,21.555333333333333,3.2,85,3.3,0.0,14696.0
2024-01-01 09:00:00+00:00,NYISO,14103.0,13728,21.590666666666667,2.1,92,5.4,0.0,14694.0
2024-01-01 10:00:00+00:00,NYISO,14063.0,13667,23.136666666666667,2.0,92,3.8,0.1,14962.0
2024-01-01 11:00:00+00:00,NYISO,14269.0,13861,24.722,1.0,94,5.9,0.0,15815.0
2024-01-01 12:00:00+00:00,NYISO,14686.0,14247,23.453333333333333,0.2,94,6.4,0.0,17269.0
2024-01-01 13:00:00+00:00,NYISO,15061.0,14533,24.77466666666667,2.2,91,6.2,0.1,18410.0
2024-01-01 14:00:00+00:00,NYISO,15386.0,14647,24.748,3.4,89,6.6,0.0,18696.0
2024-01-01 15:00:00+00:00,NYISO,15661.0,14768,25.73333333333333,5.2,80,6.4,0.0,18524.0
2024-01-01 16:00:00+00:00,NYISO,15831.0,14939,25.894,6.2,74,6.5,0.0,18257.0
2024-01-01 17:00:00+00:00,NYISO,15918.0,15124,25.758,6.8,70,6.8,0.0,17912.0
2024-01-01 18:00:00+00:00,NYISO,16021.0,15262,25.787333333333333,7.5,66,6.8,0.0,17733.0
2024-01-01 19:00:00+00:00,NYISO,16305.0,15425,26.54866666666667,7.7,65,7.1,0.0,17796.0
2024-01-01 20:00:00+00:00,NYISO,16646.0,15759,28.976,7.8,62,9.0,0.0,18031.0
2024-01-01 21:00:00+00:00,NYISO,17116.0,16315,34.242,7.4,64,6.9,0.0,18561.0
2024-01-01 22:00:00+00:00,NYISO,18043.0,17248,41.616,6.7,67,6.5,0.0,19507.0
2024-01-01 23:00:00+00:00,NYISO,18862.0,18250,36.562,6.5,67,7.6,0.0,20468.0
2024-01-02 00:00:00+00:00,NYISO,18771.0,18171,32.82666666666667,5.9,69,8.3,0.0,20357.0
2024-01-02 01:00:00+00:00,NYISO,18525.0,17885,30.915333333333333,5.3,69,11.9,0.0,19922.0
2024-01-02 02:00:00+00:00,NYISO,18108.0,17473,29.32933333333333,4.2,71,11.4,0.0,19371.0
2024-01-02 03:00:00+00:00,NYISO,17513.0,16880,27.030666666666665,2.9,72,13.1,0.0,18543.0
2024-01-02 04:00:00+00:00,NYISO,16688.0,16028,26.15666666666667,1.5,76,10.9,0.0,17427.0
2024-01-02 05:00:00+00:00,NYISO,15871.0,15211,25.36733333333333,0.8,77,11.6,0.0,16400.0
2024-01-02 06:00:00+00:00,NYISO,15265.0,14906,24.15,0.1,80,10.5,0.0,15639.0
2024-01-02 07:00:00+00:00,NYISO,14897.0,14603,23.34,-0.7,84,9.6,0.0,15178.0
2024-01-02 08:00:00+00:00,NYISO,14696.0,14438,22.434,-1.1,82,10.7,0.0,14949.0
2024-01-02 09:00:00+00:00,NYISO,14694.0,14425,23.352666666666668,-1.5,78,11.8,0.0,14902.0
2024-01-02 10:00:00+00:00,NYISO,14962.0,14695,25.09933333333333,-1.8,76,11.8,0.0,15140.0
2024-01-02 11:00:00+00:00,NYISO,15815.0,15535,31.09,-2.2,77,10.5,0.0,15895.0
2024-01-02 12:00:00+00:00,NYISO,17269.0,16867,33.861333333333334,-2.6,79,10.0,0.0,17368.0
2024-01-02 13:00:00+00:00,NYISO,18410.0,17837,30.000666666666667,-1.2,73,10.5,0.0,18486.0
2024-01-02 14:00:00+00:00,NYISO,18696.0,17850,27.53533333333333,0.5,68,10.6,0.0,18858.0
2024-01-02 15:00:00+00:00,NYISO,18524.0,17332,26.38133333333333,2.0,61,13.2,0.0,18654.0
2024-01-02 16:00:00+00:00,NYISO,18257.0,16815,26.095333333333333,3.2,58,12.6,0.0,18490.0
2024-01-02 17:00:00+00:00,NYISO,17912.0,16419,25.074,4.4,54,12.5,0.0,18404.0
2024-01-02 18:00:00+00:00,NYISO,17733.0,16242,24.898666666666667,5.4,52,12.5,0.0,18398.0
2024-01-02 19:00:00+00:00,NYISO,17796.0,16351,25.923333333333336,6.0,51,13.4,0.0,18556.0
2024-01-02 20:00:00+00:00,NYISO,18031.0,16737,28.152,6.0,50,12.5,0.0,18740.0
2024-01-02 21:00:00+00:00,NYISO,18561.0,17461,33.288666666666664,5.2,53,10.5,0.0,19030.0
2024-01-02 22:00:00+00:00,NYISO,19507.0,18352,41.70733333333333,2.9,62,7.4,0.0,19757.0
2024-01-02 23:00:00+00:00,NYISO,20468.0,19439,37.664,1.8,68,8.1,0.0,20416.0
2024-01-03 00:00:00+00:00,NYISO,20357.0,19314,34.343333333333334,1.1,72,7.9,0.0,20181.0
2024-01-03 01:00:00+00:00,NYISO,19922.0,18899,31.268666666666668,0.7,74,9.2,0.0,19783.0
2024-01-03 02:00:00+00:00,NYISO,19371.0,18310,30.31733333333333,0.4,76,9.5,0.0,19171.0
2024-01-03 03:00:00+00:00,NYISO,18543.0,17523,26.860666666666667,0.0,78,8.8,0.0,18320.0
2024-01-03 04:00:00+00:00,NYISO,17427.0,16559,26.39466666666667,-0.4,79,8.1,0.0,17224.0
2024-01-03 05:00:00+00:00,NYISO,16400.0,15665,29.43,-0.7,80,10.0,0.0,16170.0
2024-01-03 06:00:00+00:00,NYISO,15639.0,15100,27.36733333333333,-1.0,79,9.8,0.0,15453.0
2024-01-03 07:00:00+00:00,NYISO,15178.0,14712,26.770666666666667,-1.4,80,8.0,0.0,14982.0
2024-01-03 08:00:00+00:00,NYISO,14949.0,14507,26.058666666666667,-1.7,81,8.6,0.0,14725.0
2024-01-03 09:00:00+00:00,NYISO,14902.0,14465,27.32333333333333,-2.0,82,8.6,0.0,14665.0
2024-01-03 10:00:00+00:00,NYISO,15140.0,14706,28.872,-2.2,83,7.9,0.0,14852.0
2024-01-03 11:00:00+00:00,NYISO,15895.0,15522,38.45666666666667,-2.4,84,7.6,0.0,15618.0
2024-01-03 12:00:00+00:00,NYISO,17368.0,16861,43.742,-2.2,84,7.9,0.0,17015.0
2024-01-03 13:00:00+00:00,NYISO,18486.0,17920,38.50666666666667,-1.8,85,8.0,0.0,18221.0
2024-01-03 14:00:00+00:00,NYISO,18858.0,18088,32.76266666666667,0.4,77,7.0,0.0,18682.0
2024-01-03 15:00:00+00:00,NYISO,18654.0,17845,30.13733333333333,2.6,68,7.9,0.0,18825.0
2024-01-03 16:00:00+00:00,NYISO,18490.0,17555,29.22533333333333,4.1,61,8.4,0.0,18768.0
2024-01-03 17:00:00+00:00,NYISO,18404.0,17337,28.677333333333333,5.2,58,7.4,0.0,18536.0
2024-01-03 18:00:00+00:00,NYISO,18398.0,17289,29.244000000000003,6.0,56,8.9,0.0,18263.0
2024-01-03 19:00:00+00:00,NYISO,18556.0,17437,30.46466666666667,6.3,56,6.9,0.0,18024.0
2024-01-03 20:00:00+00:00,NYISO,18740.0,17609,32.239333333333335,6.4,56,6.2,0.0,18102.0
2024-01-03 21:00:00+00:00,NYISO,19030.0,17979,37.076,5.6,62,6.3,0.0,18761.0
2024-01-03 22:00:00+00:00,NYISO,19757.0,18629,45.373333333333335,2.8,74,7.2,0.0,19746.0
2024-01-03 23:00:00+00:00,NYISO,20416.0,19609,41.51,1.7,79,6.8,0.0,20804.0
2024-01-04 00:00:00+00:00,NYISO,20181.0,19423,38.204,1.1,83,5.9,0.0,20772.0
2024-01-04 01:00:00+00:00,NYISO,19783.0,18991,34.926,1.7,80,4.3,0.0,20508.0
2024-01-04 02:00:00+00:00,NYISO,19171.0,18393,32.00866666666666,1.6,81,3.6,0.0,20040.0
2024-01-04 03:00:00+00:00,NYISO,18320.0,17592,28.981333333333332,0.4,90,6.5,0.0,19281.0
2024-01-04 04:00:00+00:00,NYISO,17224.0,16599,28.485333333333333,0.6,89,5.9,0.0,18266.0
2024-01-04 05:00:00+00:00,NYISO,16170.0,15701,29.28933333333333,0.7,88,6.1,0.0,17329.0
2024-01-04 06:00:00+00:00,NYISO,15453.0,15033,27.518,0.8,88,6.1,0.0,16666.0
2024-01-04 07:00:00+00:00,NYISO,14982.0,14624,26.505333333333333,1.2,85,4.8,0.0,16240.0
2024-01-04 08:00:00+00:00,NYISO,14725.0,14394,25.96466666666667,1.0,88,4.1,0.0,15990.0
2024-01-04 09:00:00+00:00,NYISO,14665.0,14332,26.31866666666667,1.1,86,2.8,0.1,15898.0
2024-01-04 10:00:00+00:00,NYISO,14852.0,14564,28.60666666666667,0.7,92,4.1,0.1,16093.0
2024-01-04 11:00:00+00:00,NYISO,15618.0,15348,35.22933333333334,0.6,93,3.0,0.1,16861.0
2024-01-04 12:00:00+00:00,NYISO,17015.0,16683,41.24733333333334,0.5,92,3.1,0.1,18303.0
2024-01-04 13:00:00+00:00,NYISO,18221.0,17833,39.162666666666674,1.1,82,4.8,0.0,19427.0
2024-01-04 14:00:00+00:00,NYISO,18682.0,18278,35.784666666666666,2.6,79,7.9,0.0,19673.0
2024-01-04 15:00:00+00:00,NYISO,18825.0,18333,36.68533333333333,4.7,68,10.0,0.0,19514.0
2024-01-04 16:00:00+00:00,NYISO,18768.0,18181,35.59466666666666,6.1,55,18.4,0.0,19179.0
2024-01-04 17:00:00+00:00,NYISO,18536.0,17973,34.63733333333333,6.6,50,22.0,0.0,18991.0
2024-01-04 18:00:00+00:00,NYISO,18263.0,17804,34.696,6.5,48,22.4,0.0,18779.0
2024-01-04 19:00:00+00:00,NYISO,18024.0,17774,35.791333333333334,6.6,44,23.3,0.0,18780.0
2024-01-04 20:00:00+00:00,NYISO,18102.0,17873,37.324666666666666,6.0,43,25.1,0.0,18874.0
2024-01-04 21:00:00+00:00,NYISO,18761.0,18274,42.882666666666665,4.6,45,22.7,0.0,19249.0
2024-01-04 22:00:00+00:00,NYISO,19746.0,19018,53.406666666666666,3.4,46,21.3,0.0,19985.0
2024-01-04 23:00:00+00:00,NYISO,20804.0,20129,49.242666666666665,1.7,49,19.0,0.0,20711.0
2024-01-05 00:00:00+00:00,NYISO,20772.0,20046,45.07866666666666,0.8,50,18.6,0.0,20490.0
2024-01-05 01:00:00+00:00,NYISO,20508.0,19646,42.27133333333333,0.7,48,17.3,0.0,20087.0
2024-01-05 02:00:00+00:00,NYISO,20040.0,19081,40.13533333333333,-0.2,49,15.8,0.0,19562.0
2024-01-05 03:00:00+00:00,NYISO,19281.0,18315,37.544,-1.0,52,15.0,0.0,18873.0
2024-01-05 04:00:00+00:00,NYISO,18266.0,17365,36.36066666666667,-1.8,54,15.6,0.0,18051.0
2024-01-05 05:00:00+00:00,NYISO,17329.0,16471,45.61466666666667,-2.5,56,16.1,0.0,17176.0
2024-01-05 06:00:00+00:00,NYISO,16666.0,15771,44.71933333333333,-3.3,58,15.8,0.0,16481.0
2024-01-05 07:00:00+00:00,NYISO,16240.0,15384,44.32333333333334,-3.8,59,15.3,0.0,16003.0
2024-01-05 08:00:00+00:00,NYISO,15990.0,15164,43.62466666666667,-4.1,60,13.2,0.0,15702.0
2024-01-05 09:00:00+00:00,NYISO,15898.0,15126,43.43,-4.5,62,10.6,0.0,15540.0
2024-01-05 10:00:00+00:00,NYISO,16093.0,15373,45.96933333333333,-4.7,63,10.6,0.0,15558.0
2024-01-05 11:00:00+00:00,NYISO,16861.0,16192,58.11133333333333,-4.9,64,8.9,0.0,15783.0
2024-01-05 12:00:00+00:00,NYISO,18303.0,17573,64.03933333333333,-5.1,66,8.7,0.0,16310.0
2024-01-05 13:00:00+00:00,NYISO,19427.0,18607,60.74133333333334,-4.5,67,8.2,0.0,16959.0
2024-01-05 14:00:00+00:00,NYISO,19673.0,18715,50.67533333333333,-2.9,62,7.9,0.0,17465.0
2024-01-05 15:00:00+00:00,NYISO,19514.0,18287,47.12,-1.1,56,8.2,0.0,17913.0
2024-01-05 16:00:00+00:00,NYISO,19179.0,17759,46.08866666666667,0.3,52,8.9,0.0,18263.0
2024-01-05 17:00:00+00:00,NYISO,18991.0,17367,43.760666666666665,1.5,50,9.6,0.0,18446.0
2024-01-05 18:00:00+00:00,NYISO,18779.0,17142,44.03733333333333,2.6,49,9.4,0.0,18442.0
2024-01-05 19:00:00+00:00,NYISO,18780.0,17271,45.572,3.3,48,9.5,0.0,18433.0
2024-01-05 20:00:00+00:00,NYISO,18874.0,17612,49.126,3.4,48,10.0,0.0,18605.0
2024-01-05 21:00:00+00:00,NYISO,19249.0,18189,55.205333333333336,2.7,52,9.6,0.0,18882.0
2024-01-05 22:00:00+00:00,NYISO,19985.0,18926,65.666,0.1,64,6.8,0.0,19489.0
2024-01-05 23:00:00+00:00,NYISO,20711.0,19847,60.18333333333333,-1.0,72,7.1,0.0,20043.0
2024-01-06 00:00:00+00:00,NYISO,20490.0,19621,56.32866666666666,-1.6,76,8.9,0.0,19975.0
2024-01-06 01:00:00+00:00,NYISO,20087.0,19140,52.67,-2.7,81,6.1,0.0,19627.0
2024-01-06 02:00:00+00:00,NYISO,19562.0,18593,51.01,-3.2,84,6.9,0.0,19160.0
2024-01-06 03:00:00+00:00,NYISO,18873.0,17940,48.43,-3.4,85,7.2,0.0,18492.0
2024-01-06 04:00:00+00:00,NYISO,18051.0,17149,48.29066666666667,-4.3,89,8.2,0.0,17725.0
2024-01-06 05:00:00+00:00,NYISO,17176.0,16357,44.22533333333333,-3.8,88,5.9,0.0,16908.0
2024-01-06 06:00:00+00:00,NYISO,16481.0,15831,43.46,-4.4,89,8.2,0.0,16204.0
2024-01-06 07:00:00+00:00,NYISO,16003.0,15385,41.192,-4.2,89,7.2,0.0,15707.0
2024-01-06 08:00:00+00:00,NYISO,15702.0,15104,40.38866666666667,-2.7,83,3.6,0.0,15381.0
2024-01-06 09:00:00+00:00,NYISO,15540.0,14978,40.434666666666665,-4.3,90,5.2,0.0,15155.0
2024-01-06 10:00:00+00:00,NYISO,15558.0,15022,41.802,-3.1,88,4.2,0.0,15114.0
2024-01-06 11:00:00+00:00,NYISO,15783.0,15365,44.36333333333334,-4.0,92,5.1,0.0,15298.0
2024-01-06 12:00:00+00:00,NYISO,16310.0,15958,45.14933333333333,-2.5,87,4.7,0.0,15674.0
2024-01-06 13:00:00+00:00,NYISO,16959.0,16653,44.55266666666667,-2.0,86,7.4,0.0,16141.0
2024-01-06 14:00:00+00:00,NYISO,17465.0,17214,45.9,-0.9,82,7.2,0.0,16727.0
2024-01-06 15:00:00+00:00,NYISO,17913.0,17545,44.67266666666667,0.5,77,7.8,0.0,17390.0
2024-01-06 16:00:00+00:00,NYISO,18263.0,17680,46.37866666666666,2.1,69,8.0,0.0,17859.0
2024-01-06 17:00:00+00:00,NYISO,18446.0,17665,44.416,1.7,73,10.9,0.1,18253.0
2024-01-06 18:00:00+00:00,NYISO,18442.0,17544,44.092666666666666,1.7,78,12.6,0.6,18418.0
2024-01-06 19:00:00+00:00,NYISO,18433.0,17499,44.809333333333335,1.4,82,15.5,0.5,18424.0
2024-01-06 20:00:00+00:00,NYISO,18605.0,17550,45.89333333333333,1.1,88,16.3,0.8,18466.0
2024-01-06 21:00:00+00:00,NYISO,18882.0,17775,50.97266666666667,1.0,98,28.1,1.5,18657.0
2024-01-06 22:00:00+00:00,NYISO,19489.0,18219,55.36666666666667,1.6,96,22.4,3.5,19265.0
2024-01-06 23:00:00+00:00,NYISO,20043.0,18865,48.346,2.1,95,23.7,3.3,19975.0
2024-01-07 00:00:00+00:00,NYISO,19975.0,18738,47.17066666666666,3.2,93,27.0,4.9,19818.0
2024-01-07 01:00:00+00:00,NYISO,19627.0,18363,44.589333333333336,3.4,94,27.4,0.7,19420.0
2024-01-07 02:00:00+00:00,NYISO,19160.0,17968,43.61266666666667,4.5,95,18.0,3.6,18921.0
2024-01-07 03:00:00+00:00,NYISO,18492.0,17414,41.678,4.7,96,19.6,3.2,18147.0
2024-01-07 04:00:00+00:00,NYISO,17725.0,16709,41.17533333333333,4.7,96,20.9,0.8,17261.0
2024-01-07 05:00:00+00:00,NYISO,16908.0,15966,40.46933333333333,4.7,95,24.8,0.1,16383.0
2024-01-07 06:00:00+00:00,NYISO,16204.0,15267,37.17,4.6,93,23.8,0.0,15755.0
2024-01-07 07:00:00+00:00,NYISO,15707.0,14777,34.59866666666667,3.8,94,21.6,0.0,15290.0
2024-01-07 08:00:00+00:00,NYISO,15381.0,14448,35.058,3.5,93,17.1,0.0,15034.0
2024-01-07 09:00:00+00:00,NYISO,15155.0,14285,34.20333333333333,3.4,93,12.2,0.1,14965.0
2024-01-07 10:00:00+00:00,NYISO,15114.0,14273,34.57333333333334,3.0,95,13.8,0.4,15233.0
2024-01-07 11:00:00+00:00,NYISO,15298.0,14506,34.87733333333333,2.6,95,14.1,0.4,16092.0
2024-01-07 12:00:00+00:00,NYISO,15674.0,14942,36.98266666666667,2.5,94,15.6,0.5,17572.0
2024-01-07 13:00:00+00:00,NYISO,16141.0,15504,39.44733333333333,2.1,93,15.4,1.1,18720.0
2024-01-07 14:00:00+00:00,NYISO,16727.0,16176,44.35933333333333,1.9,95,13.1,0.4,19049.0
2024-01-07 15:00:00+00:00,NYISO,17390.0,16839,48.06133333333334,1.7,96,13.7,0.2,18994.0
2024-01-07 16:00:00+00:00,NYISO,17859.0,17409,48.278,3.3,87,17.0,0.0,18749.0
2024-01-07 17:00:00+00:00,NYISO,18253.0,17793,47.79866666666667,4.8,80,21.3,0.0,18461.0
2024-01-07 18:00:00+00:00,NYISO,18418.0,17939,48.432,5.6,74,24.7,0.0,18310.0
2024-01-07 19:00:00+00:00,NYISO,18424.0,17897,48.60866666666666,5.9,70,23.1,0.0,18294.0
2024-01-07 20:00:00+00:00,NYISO,18466.0,17763,48.47266666666667,6.4,61,25.7,0.0,18375.0
2024-01-07 21:00:00+00:00,NYISO,18657.0,17938,49.92133333333334,5.9,61,20.4,0.0,18721.0
2024-01-07 22:00:00+00:00,NYISO,19265.0,18374,56.942,4.5,64,18.4,0.0,19511.0
2024-01-07 23:00:00+00:00,NYISO,19975.0,19154,53.42733333333333,3.6,67,16.9,0.0,20419.0
2024-01-08 00:00:00+00:00,NYISO,19818.0,19051,47.35733333333334,3.0,69,16.4,0.0,20273.0
2024-01-08 01:00:00+00:00,NYISO,19420.0,18681,46.43,2.9,69,15.0,0.0,19920.0
2024-01-08 02:00:00+00:00,NYISO,18921.0,18229,44.20066666666666,2.4,72,14.2,0.0,19343.0
2024-01-08 03:00:00+00:00,NYISO,18147.0,17542,40.17733333333333,1.8,76,13.2,0.0,18507.0
2024-01-08 04:00:00+00:00,NYISO,17261.0,16679,38.60866666666666,1.5,80,13.4,0.0,17469.0
2024-01-08 05:00:00+00:00,NYISO,16383.0,15847,34.282666666666664,1.4,84,16.1,0.0,16535.0
2024-01-08 06:00:00+00:00,NYISO,15755.0,15261,33.287333333333336,1.7,85,18.4,0.0,15821.0
2024-01-08 07:00:00+00:00,NYISO,15290.0,14871,32.72933333333334,1.9,82,18.8,0.0,15395.0
2024-01-08 08:00:00+00:00,NYISO,15034.0,14657,31.982000000000003,1.7,80,20.3,0.0,15164.0
2024-01-08 09:00:00+00:00,NYISO,14965.0,14636,33.52066666666666,1.5,80,19.3,0.0,15087.0
2024-01-08 10:00:00+00:00,NYISO,15233.0,14904,34.78866666666667,0.9,84,14.5,0.0,15317.0
2024-01-08 11:00:00+00:00,NYISO,16092.0,15768,45.88466666666667,0.1,88,12.0,0.0,16128.0
2024-01-08 12:00:00+00:00,NYISO,17572.0,17266,50.156666666666666,-0.5,90,9.0,0.0,17579.0
2024-01-08 13:00:00+00:00,NYISO,18720.0,18436,49.699333333333335,0.7,89,8.7,0.0,18795.0
2024-01-08 14:00:00+00:00,NYISO,19049.0,18755,47.44133333333333,2.7,81,7.7,0.0,19117.0
2024-01-08 15:00:00+00:00,NYISO,18994.0,18751,44.398,4.8,64,12.6,0.0,19291.0
2024-01-08 16:00:00+00:00,NYISO,18749.0,18605,44.246,5.9,56,12.8,0.0,19485.0
2024-01-08 17:00:00+00:00,NYISO,18461.0,18486,42.059333333333335,6.7,52,11.9,0.0,19632.0
2024-01-08 18:00:00+00:00,NYISO,18310.0,18340,41.91266666666666,7.2,49,9.2,0.0,19711.0
2024-01-08 19:00:00+00:00,NYISO,18294.0,18292,42.373333333333335,7.6,48,9.5,0.0,19744.0
2024-01-08 20:00:00+00:00,NYISO,18375.0,18280,45.083333333333336,7.4,48,7.4,0.0,19777.0
2024-01-08 21:00:00+00:00,NYISO,18721.0,18518,48.79266666666667,6.4,61,3.8,0.0,19891.0
2024-01-08 22:00:00+00:00,NYISO,19511.0,19227,60.24066666666667,2.8,71,8.6,0.0,20358.0
2024-01-08 23:00:00+00:00,NYISO,20419.0,20223,58.38666666666666,1.3,78,8.3,0.0,20668.0
2024-01-09 00:00:00+00:00,NYISO,20273.0,20179,51.763333333333335,0.6,80,7.6,0.0,20344.0
2024-01-09 01:00:00+00:00,NYISO,19920.0,19810,48.10866666666666,0.6,77,6.3,0.0,19712.0
2024-01-09 02:00:00+00:00,NYISO,19343.0,19250,45.08266666666667,0.6,78,5.4,0.0,18848.0
2024-01-09 03:00:00+00:00,NYISO,18507.0,18405,41.838,0.4,80,5.1,0.0,17751.0
2024-01-09 04:00:00+00:00,NYISO,17469.0,17336,38.30533333333334,0.5,79,5.2,0.0,16567.0
2024-01-09 05:00:00+00:00,NYISO,16535.0,16388,35.001333333333335,-1.0,83,7.8,0.0,15521.0
2024-01-09 06:00:00+00:00,NYISO,15821.0,15790,32.571333333333335,-2.5,88,8.7,0.0,14791.0
2024-01-09 07:00:00+00:00,NYISO,15395.0,15410,31.564,-1.7,88,6.5,0.0,14322.0
2024-01-09 08:00:00+00:00,NYISO,15164.0,15180,31.27533333333333,-1.3,86,6.8,0.0,14018.0
2024-01-09 09:00:00+00:00,NYISO,15087.0,15126,31.342666666666663,-1.0,87,6.3,0.0,13901.0
2024-01-09 10:00:00+00:00,NYISO,15317.0,15325,33.726,-1.5,89,9.2,0.0,14089.0
2024-01-09 11:00:00+00:00,NYISO,16128.0,16057,41.916,0.5,85,9.1,0.0,14770.0
2024-01-09 12:00:00+00:00,NYISO,17579.0,17376,45.42066666666666,1.0,85,9.3,0.0,16117.0
2024-01-09 13:00:00+00:00,NYISO,18795.0,18424,45.17933333333334,2.3,79,13.0,0.0,17292.0
2024-01-09 14:00:00+00:00,NYISO,19117.0,18841,44.77,3.3,76,14.6,0.0,17643.0
2024-01-09 15:00:00+00:00,NYISO,19291.0,19029,42.34933333333333,4.1,81,18.0,0.6,17685.0
2024-01-09 16:00:00+00:00,NYISO,19485.0,19084,41.85,4.6,89,24.0,0.6,17385.0
2024-01-09 17:00:00+00:00,NYISO,19632.0,19156,40.854,5.6,90,23.0,0.6,17648.0
2024-01-09 18:00:00+00:00,NYISO,19711.0,19182,40.596,6.8,91,23.7,1.5,17775.0
2024-01-09 19:00:00+00:00,NYISO,19744.0,19167,40.09133333333333,7.9,92,25.1,3.0,18066.0
2024-01-09 20:00:00+00:00,NYISO,19777.0,19081,40.92866666666667,9.5,89,28.8,1.4,18421.0
2024-01-09 21:00:00+00:00,NYISO,19891.0,19138,41.47733333333333,10.3,88,29.9,0.7,18706.0
2024-01-09 22:00:00+00:00,NYISO,20358.0,19579,44.54266666666667,11.0,88,32.1,3.9,19341.0
2024-01-09 23:00:00+00:00,NYISO,20668.0,20085,42.986666666666665,11.7,90,32.6,3.5,19953.0
2024-01-10 00:00:00+00:00,NYISO,20344.0,19708,39.20466666666667,12.3,90,39.8,1.7,19777.0
2024-01-10 01:00:00+00:00,NYISO,19712.0,19169,35.81933333333333,13.5,91,36.7,4.7,19400.0
2024-01-10 02:00:00+00:00,NYISO,18848.0,18504,34.33266666666667,13.9,90,37.3,8.6,18776.0
2024-01-10 03:00:00+00:00,NYISO,17751.0,17571,31.62066666666667,13.6,91,25.2,13.8,17908.0
2024-01-10 04:00:00+00:00,NYISO,16567.0,16485,29.97666666666667,13.7,91,29.4,7.9,16901.0
2024-01-10 05:00:00+00:00,NYISO,15521.0,15504,29.377333333333336,13.7,89,20.4,3.3,15938.0
2024-01-10 06:00:00+00:00,NYISO,14791.0,14553,28.238,14.0,91,25.1,0.4,15255.0
2024-01-10 07:00:00+00:00,NYISO,14322.0,14044,27.773333333333333,13.5,93,22.7,0.1,14807.0
2024-01-10 08:00:00+00:00,NYISO,14018.0,13743,26.82333333333333,12.1,92,25.3,0.1,14534.0
2024-01-10 09:00:00+00:00,NYISO,13901.0,13627,27.29733333333333,10.1,81,24.3,0.0,14410.0
2024-01-10 10:00:00+00:00,NYISO,14089.0,13814,28.816,8.4,78,22.7,0.0,14620.0
2024-01-10 11:00:00+00:00,NYISO,14770.0,14556,33.05866666666667,7.8,71,20.5,0.0,15382.0
2024-01-10 12:00:00+00:00,NYISO,16117.0,16008,35.964000000000006,7.4,63,21.0,0.0,16894.0
2024-01-10 13:00:00+00:00,NYISO,17292.0,17181,37.27333333333333,7.4,80,20.6,0.1,17984.0
2024-01-10 14:00:00+00:00,NYISO,17643.0,17673,36.59733333333334,7.6,71,22.8,0.1,18262.0
2024-01-10 15:00:00+00:00,NYISO,17685.0,17866,35.336,8.6,51,29.7,0.0,18177.0
2024-01-10 16:00:00+00:00,NYISO,17385.0,17821,35.0,9.3,43,31.0,0.0,18040.0
2024-01-10 17:00:00+00:00,NYISO,17648.0,17735,33.833333333333336,9.2,44,34.5,0.0,18174.0
2024-01-10 18:00:00+00:00,NYISO,17775.0,17659,33.75666666666667,9.2,43,35.3,0.0,18142.0
2024-01-10 19:00:00+00:00,NYISO,18066.0,17748,34.434666666666665,8.5,45,34.9,0.0,17867.0
2024-01-10 20:00:00+00:00,NYISO,18421.0,17925,36.013333333333335,8.1,48,32.6,0.0,17869.0
2024-01-10 21:00:00+00:00,NYISO,18706.0,18264,39.04333333333333,7.9,46,28.9,0.0,18289.0
2024-01-10 22:00:00+00:00,NYISO,19341.0,18908,45.112,7.6,46,26.2,0.0,19028.0
2024-01-10 23:00:00+00:00,NYISO,19953.0,19645,43.98266666666667,6.5,50,24.2,0.0,19854.0
2024-01-11 00:00:00+00:00,NYISO,19777.0,19504,40.07,5.8,52,21.8,0.0,19770.0
2024-01-11 01:00:00+00:00,NYISO,19400.0,19049,37.18666666666666,7.3,49,17.9,0.0,19349.0
2024-01-11 02:00:00+00:00,NYISO,18776.0,18448,34.90133333333333,6.8,50,16.4,0.0,18803.0
2024-01-11 03:00:00+00:00,NYISO,17908.0,17587,31.82933333333333,6.3,52,17.0,0.0,17953.0
2024-01-11 04:00:00+00:00,NYISO,16901.0,16538,29.942,5.2,54,16.6,0.0,16943.0
2024-01-11 05:00:00+00:00,NYISO,15938.0,15578,34.187999999999995,4.0,60,13.4,0.0,15948.0
2024-01-11 06:00:00+00:00,NYISO,15255.0,14780,31.58333333333333,3.7,63,12.4,0.0,15281.0
2024-01-11 07:00:00+00:00,NYISO,14807.0,14339,31.12066666666667,3.3,65,12.3,0.0,14829.0
